Date,PROD_SET,Customer_ID,Account_Number,Balance_Amount,Currency,Rate_of_Interest,Maturity_Date,Bank_Branch_Code,Form_Fill_Status
2024-08-09,DEPOSIT,922316,1099468363,4593.8,EUR,0.03,2029-06-20,BRN001,Error
2024-08-09,DEPOSIT,988353,165143731990,18188.1,USD,0.0206,2026-03-18,BRN004,Complete
2024-08-09,DEPOSIT,913428,408816060824,2614.09,GBP,0.0221,2024-11-26,BRN005,Complete
2024-08-09,DEPOSIT,403867,9887038590,15135.23,EUR,0.0347,2024-11-12,BRN002,Complete
2024-08-09,DEPOSIT,610798,7245051360,16564.61,JPY,0.0248,2024-12-12,BRN007,Complete
2024-08-09,DEPOSIT,137387,1598782660,2837.87,JPY,0.0237,2028-03-21,BRN003,Complete
2024-08-09,DEPOSIT,814502,456429560305,35393.0,CAD,0.0255,2026-05-09,BRN007,Complete
2024-08-09,DEPOSIT,957156,460912650326,1655.63,EUR,0.039,2028-08-16,BRN004,Complete
2024-08-09,DEPOSIT,293646,568963451272,6606.44,USD,0.0149,2027-10-14,BRN005,Complete
2024-08-09,DEPOSIT,830357,258764908697,2474.79,EUR,0.0414,2026-07-26,BRN003,Complete
2024-08-09,DEPOSIT,116342,9705957285,45433.37,USD,0.0234,2025-02-26,BRN009,Complete
2024-08-09,DEPOSIT,648212,102371991370,17822.27,USD,0.0198,2028-04-20,BRN007,Complete
2024-08-09,DEPOSIT,982587,3604787156,98902.75,JPY,0.0457,2028-06-14,BRN004,Complete
2024-08-10,DEPOSIT,448257,822643893467,4480.18,USD,0.0446,2027-01-22,BRN004,Complete
2024-08-10,DEPOSIT,792732,486155071502,10271.32,USD,0.022,2027-01-24,BRN007,Error
2024-08-10,DEPOSIT,928333,5569838943,9409.76,EUR,0.0162,2024-11-02,BRN006,Complete
2024-08-10,DEPOSIT,202775,352263105355,832.81,GBP,0.0498,2025-08-12,BRN008,Complete
2024-08-10,DEPOSIT,200732,7382830362,24361.8,JPY,0.0167,2026-05-15,BRN001,Complete
2024-08-10,DEPOSIT,966706,3922627372,2683.77,JPY,0.048,2025-08-01,BRN008,Error
2024-08-10,DEPOSIT,274985,499244208524,12899.0,EUR,0.022,2025-08-23,BRN003,Complete
2024-08-10,DEPOSIT,556034,3463585896,467.05,EUR,0.0328,2028-08-26,BRN007,Complete
2024-08-10,DEPOSIT,595144,702142399564,49566.32,USD,0.0232,2028-07-01,BRN008,Complete
2024-08-10,DEPOSIT,517527,806066848866,1902.21,EUR,0.023,2028-09-21,BRN002,Complete
2024-08-10,DEPOSIT,658965,801930662736,3406.37,USD,0.0231,2028-04-18,BRN003,Complete
2024-08-10,DEPOSIT,946022,366812103747,6040.67,JPY,0.0488,2028-12-08,BRN001,Complete
2024-08-10,DEPOSIT,921874,218552863306,71795.77,USD,0.0348,2025-02-14,BRN002,Complete
2024-08-10,DEPOSIT,758684,597868555198,23062.53,USD,0.0453,2027-03-25,BRN004,Complete
2024-08-10,DEPOSIT,580969,6844831903,7001.51,JPY,0.0444,2025-11-10,BRN005,Error
2024-08-10,DEPOSIT,299210,543486302782,20838.29,USD,0.0269,2028-02-08,BRN001,Complete
2024-08-10,DEPOSIT,872722,991142132857,63904.39,EUR,0.0491,2026-10-21,BRN010,Complete
2024-08-10,DEPOSIT,982502,6056001342,928.27,EUR,0.0295,2029-06-16,BRN003,Complete
2024-08-10,DEPOSIT,818511,390421333096,6676.75,USD,0.0232,2026-04-20,BRN005,Complete
2024-08-10,DEPOSIT,383031,8391776994,31472.29,USD,0.0257,2028-03-17,BRN009,Complete
2024-08-10,DEPOSIT,195925,959814993549,31787.77,EUR,0.0289,2029-02-19,BRN001,Complete
2024-08-10,DEPOSIT,640636,4143836256,18850.17,EUR,0.0376,2027-09-10,BRN003,Complete
2024-08-10,DEPOSIT,263071,665788087388,787.84,CAD,0.0198,2024-11-10,BRN001,Complete
2024-08-10,DEPOSIT,982629,8224136184,44676.18,EUR,0.0436,2028-02-22,BRN007,Complete
2024-08-10,DEPOSIT,490080,120134604804,1230.51,GBP,0.0234,2025-01-31,BRN002,Complete
2024-08-10,DEPOSIT,636716,943651235968,3717.78,GBP,0.0459,2025-09-12,BRN006,Complete
2024-08-10,DEPOSIT,576005,2356712780,822.36,EUR,0.0486,2026-10-15,BRN005,Complete
2024-08-10,DEPOSIT,561829,3894718517,68174.28,USD,0.022,2025-12-05,BRN009,Complete
2024-08-10,DEPOSIT,585259,571297943668,427.78,JPY,0.0128,2029-05-09,BRN008,Complete
2024-08-11,DEPOSIT,930018,439066937239,240.87,CAD,0.011,2027-09-14,BRN003,Complete
2024-08-11,DEPOSIT,561463,2081500248,1164.23,CAD,0.0461,2026-09-01,BRN007,Complete
2024-08-11,DEPOSIT,625582,922593139548,15379.75,EUR,0.0337,2029-03-28,BRN005,Complete
2024-08-11,DEPOSIT,471425,963400992609,3184.31,USD,0.0426,2026-12-30,BRN008,Complete
2024-08-11,DEPOSIT,472798,824302703140,16177.53,EUR,0.0475,2027-06-25,BRN004,Complete
2024-08-11,DEPOSIT,207359,330343092227,39230.44,USD,0.0397,2025-05-11,BRN006,Complete
2024-08-11,DEPOSIT,822452,9008466397,18947.96,USD,0.0412,2026-04-07,BRN004,Complete
2024-08-11,DEPOSIT,479134,8611536178,53898.16,USD,0.0216,2027-12-29,BRN010,Complete
2024-08-11,DEPOSIT,313728,9184302670,2851.67,JPY,0.0442,2027-07-04,BRN005,Complete
2024-08-11,DEPOSIT,488546,348623936966,24893.91,EUR,0.0115,2028-04-28,BRN002,Complete
2024-08-11,DEPOSIT,220521,423384649263,2780.82,USD,0.0218,2029-01-25,BRN003,Complete
2024-08-11,DEPOSIT,342283,3737102748,17028.72,USD,0.0117,2028-10-22,BRN003,Complete
2024-08-11,DEPOSIT,926725,813224362988,1327.37,JPY,0.0395,2025-03-03,BRN003,Complete
2024-08-11,DEPOSIT,355366,190606006773,7040.46,JPY,0.0342,2029-07-23,BRN006,Complete
2024-08-11,DEPOSIT,825680,647070796441,3073.63,USD,0.0455,2028-01-18,BRN003,Complete
2024-08-11,DEPOSIT,419296,956002536216,63958.33,JPY,0.0421,2025-03-28,BRN004,Complete
2024-08-11,DEPOSIT,745566,269095974366,10618.43,EUR,0.0168,2026-07-07,BRN006,Error
2024-08-11,DEPOSIT,457273,927112688345,2755.52,USD,0.0137,2025-12-21,BRN004,Complete
2024-08-11,DEPOSIT,303402,372436181134,5888.16,USD,0.0486,2026-05-21,BRN002,Complete
2024-08-11,DEPOSIT,524898,9329253804,926.64,USD,0.0109,2028-02-10,BRN009,Complete
2024-08-11,DEPOSIT,465180,2781925013,239332.45,EUR,0.0445,2027-01-18,BRN001,Complete
2024-08-11,DEPOSIT,460969,9286960250,1601.09,EUR,0.0106,2026-11-28,BRN006,Complete
2024-08-11,DEPOSIT,695521,810334766937,105783.4,USD,0.0498,2027-06-15,BRN003,Complete
2024-08-11,DEPOSIT,562863,684745448615,4775.92,USD,0.0132,2027-03-01,BRN009,Complete
2024-08-11,DEPOSIT,520207,771754864464,9606.69,JPY,0.0196,2029-02-08,BRN003,Complete
2024-08-11,DEPOSIT,407559,1843712369,7558.69,JPY,0.0478,2025-03-03,BRN009,Complete
2024-08-11,DEPOSIT,173958,155186276304,37532.83,EUR,0.0386,2029-05-09,BRN010,Complete
2024-08-11,DEPOSIT,523753,3401143401,1079.91,CAD,0.0499,2029-03-13,BRN010,Complete
2024-08-11,DEPOSIT,156572,390570201969,8294.46,USD,0.0185,2029-03-22,BRN004,Complete
2024-08-11,DEPOSIT,848036,163519281593,9843.1,JPY,0.0321,2025-09-23,BRN003,Complete
2024-08-11,DEPOSIT,700128,831940881714,2849.54,GBP,0.0242,2029-05-31,BRN007,Complete
2024-08-11,DEPOSIT,372602,482944432999,15320.45,JPY,0.0307,2027-04-19,BRN010,Error
2024-08-11,DEPOSIT,136619,130018094967,1917.74,CAD,0.0437,2029-06-17,BRN004,Complete
2024-08-11,DEPOSIT,620367,112207513035,21818.14,USD,0.0198,2025-06-26,BRN008,Complete
2024-08-11,DEPOSIT,181575,442969173941,95.34,EUR,0.0442,2027-08-03,BRN005,Complete
2024-08-11,DEPOSIT,857024,3794682068,5098.1,GBP,0.0118,2027-08-24,BRN008,Complete
2024-08-11,DEPOSIT,592507,4306971728,11537.9,EUR,0.0206,2027-04-06,BRN003,Complete
2024-08-11,DEPOSIT,287316,8130260117,3760.9,USD,0.0277,2026-03-30,BRN006,Complete
2024-08-11,DEPOSIT,277253,4662688230,177816.2,USD,0.0472,2025-11-18,BRN002,Complete
2024-08-11,DEPOSIT,137195,5547613417,13823.87,USD,0.031,2025-08-26,BRN003,Complete
2024-08-11,DEPOSIT,389808,8837395578,1661.7,GBP,0.0322,2027-02-23,BRN003,Complete
2024-08-11,DEPOSIT,806330,100486664397,4354.78,GBP,0.0147,2026-03-12,BRN009,Complete
2024-08-11,DEPOSIT,850608,9847539872,19198.74,USD,0.0419,2028-08-26,BRN007,Complete
2024-08-11,DEPOSIT,830699,3742496727,6610.87,EUR,0.0224,2026-09-26,BRN007,Complete
2024-08-11,DEPOSIT,487099,920754980700,96470.14,CAD,0.0292,2026-09-09,BRN002,Complete
2024-08-11,DEPOSIT,244408,7974120183,7549.2,GBP,0.033,2029-03-19,BRN005,Error
2024-08-11,DEPOSIT,361320,9267247970,5050.96,USD,0.0305,2024-09-30,BRN008,Complete
2024-08-11,DEPOSIT,311246,167702856451,9308.51,USD,0.021,2026-06-03,BRN007,Error
2024-08-11,DEPOSIT,426934,4073792678,20609.98,CAD,0.0483,2029-05-26,BRN007,Complete
2024-08-11,DEPOSIT,328426,768774584209,384.23,USD,0.0165,2029-01-01,BRN001,Complete
2024-08-11,DEPOSIT,279264,658159947070,4513.95,USD,0.0424,2025-08-31,BRN006,Complete
2024-08-11,DEPOSIT,939934,4680324489,16602.43,JPY,0.0239,2027-07-08,BRN002,Complete
2024-08-11,DEPOSIT,534447,8615749647,10217.36,USD,0.0144,2025-10-19,BRN002,Complete
2024-08-11,DEPOSIT,492716,861156990599,3598.26,USD,0.0164,2027-12-14,BRN006,Error
2024-08-11,DEPOSIT,606835,8846235493,6943.37,CAD,0.0316,2027-02-08,BRN008,Complete
2024-08-11,DEPOSIT,923631,552949870974,3943.07,EUR,0.0151,2024-12-06,BRN005,Complete
2024-08-11,DEPOSIT,141717,1990324957,4499.17,EUR,0.0166,2028-07-15,BRN009,Complete
2024-08-11,DEPOSIT,825199,363946626759,10899.49,JPY,0.0134,2026-01-19,BRN008,Complete
2024-08-11,DEPOSIT,718530,368323072767,2361.28,EUR,0.0407,2024-11-19,BRN006,Complete
2024-08-11,DEPOSIT,665361,1640029559,24956.07,USD,0.0458,2026-01-30,BRN004,Complete
2024-08-11,DEPOSIT,688540,6844695751,2703.64,GBP,0.0433,2026-03-22,BRN001,Complete
2024-08-11,DEPOSIT,983447,8097340466,3227.02,USD,0.033,2028-02-29,BRN009,Complete
2024-08-11,DEPOSIT,396874,2551472143,16846.49,USD,0.031,2028-09-04,BRN004,Complete
2024-08-11,DEPOSIT,425787,931457116173,9088.86,USD,0.0431,2025-07-01,BRN010,Complete
2024-08-11,DEPOSIT,879073,7942342638,29938.96,EUR,0.0362,2026-04-26,BRN005,Complete
2024-08-11,DEPOSIT,687614,1131095894,1322.66,USD,0.0328,2025-08-20,BRN002,Complete
2024-08-11,DEPOSIT,269262,4515700643,10969.73,USD,0.0461,2026-02-17,BRN008,Complete
2024-08-11,DEPOSIT,125919,8445621952,29903.9,USD,0.0159,2028-07-29,BRN004,Complete
2024-08-11,DEPOSIT,842667,2442937968,11838.35,EUR,0.0323,2028-07-16,BRN003,Complete
2024-08-11,DEPOSIT,769559,903748844242,1957.66,USD,0.0289,2027-01-06,BRN001,Complete
2024-08-11,DEPOSIT,143051,934445038875,13980.74,USD,0.0493,2025-03-04,BRN002,Complete
2024-08-11,DEPOSIT,240461,270132408430,5923.17,GBP,0.0331,2025-09-27,BRN006,Complete
2024-08-11,DEPOSIT,683610,1080319365,2028.91,EUR,0.0369,2029-02-09,BRN006,Complete
2024-08-11,DEPOSIT,131546,719537320658,2053.3,USD,0.0326,2026-11-06,BRN008,Complete
2024-08-11,DEPOSIT,164417,315543070909,29073.55,CAD,0.0351,2026-11-14,BRN008,Complete
2024-08-11,DEPOSIT,677940,877846950589,3027.55,USD,0.0338,2027-12-07,BRN007,Complete
2024-08-11,DEPOSIT,640467,694990820922,7309.37,JPY,0.0259,2026-06-23,BRN005,Complete
2024-08-11,DEPOSIT,328655,450136811593,5297.33,EUR,0.0374,2027-08-30,BRN002,Complete
2024-08-11,DEPOSIT,249203,824479205962,1908.03,USD,0.0211,2029-07-14,BRN005,Complete
2024-08-11,DEPOSIT,683199,592519398865,31702.54,USD,0.0428,2025-10-25,BRN009,Complete
2024-08-11,DEPOSIT,466009,7341480480,16228.45,USD,0.02,2028-03-23,BRN005,Complete
2024-08-11,DEPOSIT,161154,270257923220,13078.86,USD,0.0289,2027-07-15,BRN004,Complete
2024-08-11,DEPOSIT,261568,727054964834,273.42,USD,0.0484,2025-08-01,BRN003,Complete
2024-08-12,DEPOSIT,218891,7439125625,3695.39,USD,0.0249,2025-03-14,BRN010,Complete
2024-08-12,DEPOSIT,890307,979756022310,1804.09,EUR,0.0356,2027-03-16,BRN005,Complete
2024-08-12,DEPOSIT,295096,570783312913,4519.92,USD,0.0172,2025-12-18,BRN007,Complete
2024-08-12,DEPOSIT,812627,563344892117,13675.7,USD,0.0397,2026-04-19,BRN006,Complete
2024-08-12,DEPOSIT,609156,6637201484,14796.73,USD,0.0454,2028-01-24,BRN004,Complete
2024-08-12,DEPOSIT,899346,701121075736,474.56,USD,0.0193,2025-01-15,BRN003,Complete
2024-08-12,DEPOSIT,853493,6636466579,1655.75,JPY,0.03,2027-12-02,BRN005,Complete
2024-08-12,DEPOSIT,377181,256263379002,7631.17,USD,0.045,2028-11-21,BRN010,Complete
2024-08-12,DEPOSIT,548008,597537000736,40550.83,EUR,0.0114,2026-07-15,BRN007,Complete
2024-08-12,DEPOSIT,931082,1931788702,12707.32,GBP,0.0325,2026-06-23,BRN003,Error
2024-08-12,DEPOSIT,665965,2327489506,33640.39,GBP,0.011,2029-04-25,BRN007,Complete
2024-08-12,DEPOSIT,592948,2170031329,1761.85,EUR,0.0107,2028-08-09,BRN004,Complete
2024-08-12,DEPOSIT,222693,424661610812,6807.72,EUR,0.0142,2026-11-14,BRN009,Complete
2024-08-12,DEPOSIT,215328,938337268323,437559.4,USD,0.0194,2026-01-07,BRN005,Complete
2024-08-12,DEPOSIT,757182,750774239862,3342.99,USD,0.0469,2025-04-28,BRN008,Complete
2024-08-12,DEPOSIT,447112,747814882982,27540.02,USD,0.0142,2027-04-03,BRN006,Complete
2024-08-12,DEPOSIT,873275,5306598553,7506.92,GBP,0.0357,2024-11-11,BRN006,Complete
2024-08-12,DEPOSIT,970271,3239931553,7736.69,EUR,0.0115,2027-11-13,BRN007,Complete
2024-08-12,DEPOSIT,115461,372303911044,118574.87,EUR,0.0454,2025-10-18,BRN007,Complete
2024-08-12,DEPOSIT,704275,201347677778,1824.46,JPY,0.0206,2026-04-26,BRN008,Complete
2024-08-12,DEPOSIT,501878,943840311543,34305.26,USD,0.0474,2026-04-27,BRN010,Complete
2024-08-12,DEPOSIT,122183,604660434706,2181.62,JPY,0.0424,2026-11-20,BRN006,Complete
2024-08-12,DEPOSIT,874147,8158157212,2904.66,EUR,0.0484,2025-08-01,BRN010,Complete
2024-08-12,DEPOSIT,566315,5013173612,9501.23,USD,0.0434,2028-04-06,BRN005,Complete
2024-08-12,DEPOSIT,699417,7574638537,694.66,USD,0.0324,2027-12-28,BRN004,Complete
2024-08-12,DEPOSIT,276710,782026036721,10389.04,GBP,0.041,2028-08-15,BRN001,Error
2024-08-12,DEPOSIT,899323,507185183245,88919.26,USD,0.0254,2025-12-04,BRN009,Complete
2024-08-12,DEPOSIT,980006,7077517933,4202.34,EUR,0.0289,2029-04-18,BRN009,Error
2024-08-12,DEPOSIT,503128,2463289688,10020.55,USD,0.0386,2026-05-23,BRN005,Complete
2024-08-12,DEPOSIT,377047,4249027250,2482.33,EUR,0.0477,2029-04-10,BRN008,Complete
2024-08-12,DEPOSIT,301612,4207870175,74700.55,EUR,0.0339,2025-01-17,BRN002,Complete
2024-08-12,DEPOSIT,900714,895051895602,6164.01,EUR,0.0456,2028-02-17,BRN004,Complete
2024-08-12,DEPOSIT,646454,130817660023,44952.57,EUR,0.0405,2026-04-21,BRN005,Complete
2024-08-12,DEPOSIT,595790,834613069952,2572.16,JPY,0.0103,2028-06-15,BRN009,Complete
2024-08-12,DEPOSIT,243168,697223399501,153702.15,USD,0.017,2028-10-27,BRN005,Complete
2024-08-12,DEPOSIT,509313,482272444799,20967.68,USD,0.03,2027-12-24,BRN008,Complete
2024-08-12,DEPOSIT,539198,6290367499,1073.3,USD,0.0206,2029-04-18,BRN010,Complete
2024-08-12,DEPOSIT,364174,5572886910,6192.73,USD,0.0236,2026-05-06,BRN002,Complete
2024-08-12,DEPOSIT,971459,464422864116,557.39,EUR,0.016,2025-05-21,BRN009,Complete
2024-08-12,DEPOSIT,282452,784164352028,5527.56,EUR,0.0101,2029-05-01,BRN008,Complete
2024-08-12,DEPOSIT,349024,1867536879,464.35,EUR,0.0459,2027-08-17,BRN004,Complete
2024-08-12,DEPOSIT,478566,270762859909,2224.5,USD,0.035,2028-10-06,BRN005,Complete
2024-08-12,DEPOSIT,727535,5125858226,143565.56,JPY,0.0425,2027-06-17,BRN001,Complete
2024-08-12,DEPOSIT,802709,5829842080,32339.87,JPY,0.0287,2028-10-30,BRN006,Complete
2024-08-12,DEPOSIT,962615,4260321555,4799.85,JPY,0.0477,2025-11-26,BRN004,Complete
2024-08-12,DEPOSIT,601166,207026131364,10569.04,USD,0.0436,2026-10-26,BRN002,Complete
2024-08-12,DEPOSIT,888558,562179639621,2177.54,EUR,0.0274,2026-02-17,BRN009,Complete
2024-08-12,DEPOSIT,616742,6752165571,429.24,JPY,0.0458,2027-09-05,BRN004,Complete
2024-08-12,DEPOSIT,630897,8464352709,4473.95,USD,0.0274,2026-03-07,BRN009,Complete
2024-08-12,DEPOSIT,271518,689791747147,1557.77,JPY,0.0366,2028-01-29,BRN001,Complete
2024-08-12,DEPOSIT,208364,2564269093,2130.09,USD,0.0389,2024-12-13,BRN006,Complete
2024-08-12,DEPOSIT,258271,4358379764,18621.9,USD,0.0443,2029-07-03,BRN009,Complete
2024-08-12,DEPOSIT,127921,1232197782,3462.99,USD,0.045,2025-02-16,BRN001,Complete
2024-08-12,DEPOSIT,867422,465489305713,62206.48,USD,0.0192,2028-09-07,BRN004,Complete
2024-08-12,DEPOSIT,477539,269992554495,868.27,JPY,0.0412,2027-12-30,BRN004,Complete
2024-08-12,DEPOSIT,472035,837500281339,2327.12,USD,0.0348,2026-04-19,BRN004,Complete
2024-08-12,DEPOSIT,256250,3392102544,36536.07,USD,0.0175,2029-02-02,BRN009,Error
2024-08-12,DEPOSIT,704093,443132992979,89.21,USD,0.0304,2025-12-19,BRN006,Complete
2024-08-12,DEPOSIT,555404,9744801206,98791.18,USD,0.0447,2027-04-20,BRN010,Error
2024-08-12,DEPOSIT,228169,746624295818,15047.19,USD,0.036,2029-05-05,BRN004,Error
2024-08-12,DEPOSIT,405260,178112158685,594.2,GBP,0.0126,2026-07-10,BRN007,Complete
2024-08-12,DEPOSIT,538085,1837606766,1390.81,EUR,0.0344,2027-08-27,BRN001,Complete
2024-08-12,DEPOSIT,724682,902470563252,16647.63,CAD,0.0314,2028-05-24,BRN003,Complete
2024-08-12,DEPOSIT,276602,290840337522,4138.08,JPY,0.0233,2027-02-19,BRN007,Complete
2024-08-12,DEPOSIT,985834,409826446112,84700.75,USD,0.0435,2024-12-11,BRN005,Complete
2024-08-12,DEPOSIT,396862,2558441650,4005.4,USD,0.0422,2029-03-14,BRN001,Complete
2024-08-13,DEPOSIT,594898,185912685582,20066.81,USD,0.0309,2025-08-22,BRN002,Complete
2024-08-13,DEPOSIT,774626,6508288309,7320.06,USD,0.015,2026-10-25,BRN003,Complete
2024-08-13,DEPOSIT,686624,644395531312,654.37,USD,0.019,2027-05-06,BRN003,Complete
2024-08-13,DEPOSIT,231565,3671705365,148744.4,USD,0.0135,2026-03-02,BRN005,Complete
2024-08-13,DEPOSIT,221335,128679106884,19123.22,USD,0.0349,2028-10-17,BRN008,Complete
2024-08-13,DEPOSIT,746471,309066719100,4824.34,CAD,0.0189,2025-05-24,BRN010,Complete
2024-08-13,DEPOSIT,803089,6691401843,5280.25,USD,0.0294,2027-12-13,BRN007,Complete
2024-08-13,DEPOSIT,372494,9269548976,8237.53,JPY,0.0331,2025-11-19,BRN007,Complete
2024-08-13,DEPOSIT,277973,594600047119,59619.19,USD,0.0132,2026-12-20,BRN006,Complete
2024-08-13,DEPOSIT,359585,8535530459,3627.63,EUR,0.0177,2025-12-11,BRN004,Complete
2024-08-13,DEPOSIT,591519,1869482880,31681.86,EUR,0.0455,2029-05-15,BRN008,Complete
2024-08-13,DEPOSIT,186556,717689859308,1048.45,CAD,0.0367,2026-05-29,BRN003,Complete
2024-08-13,DEPOSIT,208790,386593147811,6475.06,JPY,0.0461,2028-04-20,BRN002,Complete
2024-08-13,DEPOSIT,614654,2532890872,14898.88,USD,0.0494,2025-08-30,BRN005,Complete
2024-08-13,DEPOSIT,317833,6317519800,84334.61,EUR,0.0277,2027-07-10,BRN003,Complete
2024-08-13,DEPOSIT,160730,429433211476,1256.96,CAD,0.0267,2024-12-29,BRN009,Complete
2024-08-13,DEPOSIT,519210,5145206493,213.95,EUR,0.0279,2027-05-16,BRN002,Error
2024-08-13,DEPOSIT,980370,7762518463,2504.36,USD,0.0352,2024-10-09,BRN002,Complete
2024-08-13,DEPOSIT,507007,405975021103,9625.29,CAD,0.0472,2027-03-05,BRN002,Complete
2024-08-13,DEPOSIT,783858,1188067117,1284.76,EUR,0.0198,2026-11-06,BRN009,Complete
2024-08-13,DEPOSIT,389609,790741842460,13117.22,USD,0.0268,2027-03-30,BRN006,Complete
2024-08-13,DEPOSIT,883029,4036747115,897.31,JPY,0.0481,2026-10-26,BRN009,Complete
2024-08-13,DEPOSIT,751959,5754252963,14028.32,EUR,0.0235,2027-03-17,BRN002,Complete
2024-08-13,DEPOSIT,176630,3006468253,3914.06,USD,0.0415,2025-05-26,BRN010,Complete
2024-08-13,DEPOSIT,364544,417616676003,5834.38,USD,0.0122,2025-04-27,BRN002,Complete
2024-08-13,DEPOSIT,320509,1647756664,3475.15,EUR,0.0474,2027-11-24,BRN002,Complete
2024-08-13,DEPOSIT,453999,1217062609,15163.26,USD,0.0178,2027-08-27,BRN007,Complete
2024-08-13,DEPOSIT,120394,1022719353,40701.83,CAD,0.0192,2025-03-07,BRN010,Complete
2024-08-13,DEPOSIT,710356,396758304354,3268.51,USD,0.0298,2028-01-20,BRN008,Complete
2024-08-13,DEPOSIT,661024,5440681910,6190.01,USD,0.0218,2024-12-02,BRN003,Complete
2024-08-13,DEPOSIT,508669,2516151538,55129.44,CAD,0.0432,2028-04-13,BRN003,Complete
2024-08-13,DEPOSIT,790805,528601197471,21784.77,CAD,0.0309,2024-11-26,BRN005,Complete
2024-08-13,DEPOSIT,556508,2499517661,3140.37,CAD,0.0236,2027-03-21,BRN005,Complete
2024-08-13,DEPOSIT,517246,2379452489,3291.37,CAD,0.0162,2024-09-21,BRN010,Complete
2024-08-13,DEPOSIT,248731,199159360662,35964.34,USD,0.0348,2027-11-04,BRN009,Complete
2024-08-13,DEPOSIT,686293,8964905800,29284.53,USD,0.0448,2029-05-20,BRN002,Complete
2024-08-13,DEPOSIT,883540,437776626774,15957.01,USD,0.0493,2025-12-11,BRN009,Complete
2024-08-13,DEPOSIT,598900,650488149121,12629.58,USD,0.0386,2028-08-19,BRN006,Error
2024-08-13,DEPOSIT,532281,4929121519,3743.66,USD,0.0202,2028-02-14,BRN003,Complete
2024-08-13,DEPOSIT,651390,1887942683,32645.56,EUR,0.0472,2027-07-30,BRN006,Complete
2024-08-13,DEPOSIT,844894,8112996757,15302.04,EUR,0.0345,2025-12-31,BRN003,Complete
2024-08-13,DEPOSIT,535091,610525242883,13432.67,CAD,0.0469,2028-01-02,BRN010,Complete
2024-08-13,DEPOSIT,849845,657945707315,6305.99,USD,0.0214,2025-01-10,BRN001,Complete
2024-08-13,DEPOSIT,202160,7383466362,50024.81,USD,0.0327,2025-05-08,BRN007,Complete
2024-08-13,DEPOSIT,564740,4470593264,42712.87,USD,0.0452,2027-07-04,BRN003,Error
2024-08-13,DEPOSIT,941882,9530542289,5745.35,EUR,0.0458,2026-04-23,BRN005,Complete
2024-08-13,DEPOSIT,427223,146102314167,8352.1,CAD,0.0432,2028-08-26,BRN003,Complete
2024-08-13,DEPOSIT,728248,4083365409,486.85,USD,0.0147,2025-09-13,BRN007,Complete
2024-08-13,DEPOSIT,619025,968734522882,8125.67,CAD,0.018,2026-11-01,BRN002,Complete
2024-08-13,DEPOSIT,142761,233695377151,1883.61,JPY,0.0296,2025-04-01,BRN009,Complete
2024-08-13,DEPOSIT,980361,312752008675,118713.57,EUR,0.0449,2029-06-23,BRN002,Error
2024-08-13,DEPOSIT,361749,179512716573,384.38,JPY,0.0496,2026-10-05,BRN004,Complete
2024-08-13,DEPOSIT,572464,7576705973,29731.51,GBP,0.0277,2024-10-24,BRN008,Complete
2024-08-13,DEPOSIT,936177,2530383694,3060.39,USD,0.0164,2025-05-25,BRN004,Complete
2024-08-13,DEPOSIT,822966,5001016831,929.84,USD,0.0333,2025-02-20,BRN005,Complete
2024-08-13,DEPOSIT,198951,2091263736,2380.32,USD,0.0479,2024-12-07,BRN006,Complete
2024-08-13,DEPOSIT,934136,933973875356,447.85,USD,0.0254,2026-09-23,BRN007,Complete
2024-08-13,DEPOSIT,944656,2329198360,16683.69,GBP,0.0187,2028-09-19,BRN009,Complete
2024-08-13,DEPOSIT,756594,486190573841,13911.64,EUR,0.0472,2026-07-20,BRN001,Complete
2024-08-13,DEPOSIT,782079,194210491444,12783.54,CAD,0.0258,2027-06-11,BRN005,Complete
2024-08-13,DEPOSIT,711885,220365589587,74100.51,USD,0.0459,2026-10-20,BRN001,Complete
2024-08-13,DEPOSIT,412752,2970877592,150551.54,USD,0.045,2024-12-21,BRN007,Complete
2024-08-13,DEPOSIT,102830,4073352779,195.02,USD,0.0473,2028-12-21,BRN009,Complete
2024-08-13,DEPOSIT,611636,337680512718,20261.0,GBP,0.034,2029-03-22,BRN008,Complete
2024-08-13,DEPOSIT,795007,3475619915,9115.03,JPY,0.0399,2026-02-15,BRN009,Complete
2024-08-13,DEPOSIT,674518,2961944119,39664.19,GBP,0.0369,2027-09-13,BRN002,Complete
2024-08-13,DEPOSIT,473586,8413876811,5183.92,USD,0.0445,2026-01-16,BRN005,Complete
2024-08-13,DEPOSIT,352942,437765845767,14408.91,JPY,0.0365,2025-10-04,BRN001,Complete
2024-08-13,DEPOSIT,268458,363304682354,36756.79,EUR,0.0426,2029-03-27,BRN010,Complete
2024-08-13,DEPOSIT,269335,4153365691,110.06,GBP,0.0124,2029-07-19,BRN005,Complete
2024-08-13,DEPOSIT,604905,1250357183,73627.1,USD,0.0113,2028-06-26,BRN005,Complete
2024-08-13,DEPOSIT,629202,285745796657,1472.05,USD,0.0284,2027-06-23,BRN005,Complete
2024-08-13,DEPOSIT,975704,790317142036,6791.03,EUR,0.015,2026-04-01,BRN001,Complete
2024-08-13,DEPOSIT,941458,313366271873,128046.23,EUR,0.0449,2026-09-03,BRN003,Complete
2024-08-13,DEPOSIT,159582,5538842644,2999.51,CAD,0.0299,2027-09-16,BRN002,Complete
